Type;Location;Bedrooms;Parking;Suites;Area;Rent;Condo fee;City fee;Total Gross;Rent/Sqm;Total Gross/Sqm;House/Apart
Apartamento;Grajaú;2;1;1;75;1400.0;700.0;132.0;2232.0;18.67;29.76;Apartment
Conjunto Comercial/Sala;Centro;0;0;0;33;800.0;0.0;88.0;888.0;24.24;26.91;Others
Apartamento;Laranjeiras;3;1;1;130;4000.0;1400.0;212.0;5612.0;30.77;43.17;Apartment
Apartamento;Copacabana;1;0;0;22;1700.0;840.0;30.0;2570.0;77.27;116.82;Apartment
Apartamento;Jacarepaguá;2;1;1;70;1100.0;829.0;0.0;1929.0;15.71;27.56;Apartment
Loja/Salão;Barra da Tijuca;0;1;0;140;6000.0;1300.0;1280.0;8580.0;42.86;61.29;Others
Conjunto Comercial/Sala;Tijuca;0;0;0;22;800.0;355.0;80.0;1235.0;36.36;56.14;Others
Casa de Vila;Encantado;2;0;0;68;1000.0;50.0;35.0;1085.0;14.71;15.96;House
Conjunto Comercial/Sala;Campo Grande;0;1;0;24;700.0;430.0;15.0;1145.0;29.17;47.71;Others
Flat;Botafogo;1;1;1;60;2900.0;1200.0;90.0;4190.0;48.33;69.83;Others
Casa de Condomínio;Barra da Tijuca;4;4;2;250;7500.0;1250.0;680.0;9430.0;30.0;37.72;House
Conjunto Comercial/Sala;Curicica;0;1;0;35;1000.0;500.0;0.0;1500.0;28.57;42.86;Others
Apartamento;Copacabana;3;1;3;130;8000.0;1179.0;190.0;9369.0;61.54;72.07;Apartment
Apartamento;Copacabana;4;1;2;236;7500.0;2300.0;800.0;10600.0;31.78;44.92;Apartment
Quitinete;Ipanema;1;0;0;38;1400.0;530.0;77.0;2007.0;36.84;52.82;Others
Conjunto Comercial/Sala;Centro;0;3;0;156;9360.0;3216.0;11391.0;23967.0;60.0;153.63;Others
Loja/Salão;Barra da Tijuca;0;1;0;56;3500.0;530.0;0.0;4030.0;62.5;71.96;Others
Apartamento;Copacabana;2;1;1;81;2300.0;1083.0;0.0;3383.0;28.4;41.77;Apartment
Casa;Santa Teresa;3;3;1;400;6000.0;0.0;0.0;6000.0;15.0;15.0;House
Apartamento;Recreio dos Bandeirantes;2;2;1;99;1750.0;900.0;170.0;2820.0;17.68;28.48;Apartment
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;130;7000.0;5270.0;0.0;12270.0;53.85;94.38;Others
Apartamento;Copacabana;4;2;1;310;20000.0;2100.0;1000.0;23100.0;64.52;74.52;Apartment
Prédio Inteiro;Botafogo;0;0;0;465;30000.0;0.0;0.0;30000.0;64.52;64.52;Others
Apartamento;Barra da Tijuca;2;1;1;84;2500.0;1700.0;266.0;4466.0;29.76;53.17;Apartment
Apartamento;Santa Teresa;1;0;0;50;1500.0;60.0;100.0;1660.0;30.0;33.2;Apartment
Conjunto Comercial/Sala;Centro;0;0;0;379;15160.0;5613.0;0.0;20773.0;40.0;54.81;Others
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;27;600.0;640.0;55.0;1295.0;22.22;47.96;Others
Casa;Campo Grande;4;0;1;366;1890.0;0.0;208.0;2098.0;5.16;5.73;House
Conjunto Comercial/Sala;Centro;0;0;0;25;800.0;501.0;0.0;1301.0;32.0;52.04;Others
Conjunto Comercial/Sala;Centro;0;0;0;200;8200.0;5023.0;412.0;13635.0;41.0;68.18;Others
Casa de Condomínio;Barra da Tijuca;4;2;4;300;9000.0;970.0;637.0;10607.0;30.0;35.36;House
Conjunto Comercial/Sala;Centro;0;0;0;100;3700.0;3700.0;740.0;8140.0;37.0;81.4;Others
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;38;2000.0;390.0;195.0;2585.0;52.63;68.03;Others
Galpão/Depósito/Armazém;Méier;0;0;0;500;10000.0;0.0;300.0;10300.0;20.0;20.6;Others
Apartamento;Vila Valqueire;2;2;1;60;1600.0;300.0;36.0;1936.0;26.67;32.27;Apartment
Apartamento;Barra da Tijuca;2;1;1;90;3000.0;630.0;0.0;3630.0;33.33;40.33;Apartment
Conjunto Comercial/Sala;Centro;0;0;0;677;40625.0;13400.0;3900.0;57925.0;60.01;85.56;Others
Conjunto Comercial/Sala;Centro;0;0;0;390;15970.0;8553.0;12789.0;37312.0;40.95;95.67;Others
Conjunto Comercial/Sala;Centro;0;0;0;484;10000.0;7071.0;1745.0;18816.0;20.66;38.88;Others
Conjunto Comercial/Sala;Centro;0;0;0;89;3000.0;2754.0;0.0;5754.0;33.71;64.65;Others
Conjunto Comercial/Sala;São Conrado;0;1;0;33;1000.0;890.0;237.0;2127.0;30.3;64.45;Others
Apartamento;São Conrado;4;3;2;200;5500.0;3837.0;11600.0;20937.0;27.5;104.68;Apartment
Galpão/Depósito/Armazém;Curicica;0;30;0;2500;55000.0;0.0;10000.0;65000.0;22.0;26.0;Others
Apartamento;Barra da Tijuca;3;2;1;107;3700.0;1490.0;306.0;5496.0;34.58;51.36;Apartment
Apartamento;Botafogo;3;1;1;102;4500.0;1400.0;200.0;6100.0;44.12;59.8;Apartment
Loja/Salão;Copacabana;0;0;0;37;1300.0;670.0;101.0;2071.0;35.14;55.97;Others
Apartamento;São Conrado;4;3;4;390;15000.0;5900.0;0.0;20900.0;38.46;53.59;Apartment
Conjunto Comercial/Sala;Botafogo;0;4;0;190;21000.0;6200.0;0.0;27200.0;110.53;143.16;Others
Apartamento;Olaria;2;1;0;100;1100.0;200.0;0.0;1300.0;11.0;13.0;Apartment
Quitinete;Centro;0;0;0;30;1100.0;396.0;25.0;1521.0;36.67;50.7;Others
Apartamento;Leblon;3;1;1;150;5000.0;900.0;0.0;5900.0;33.33;39.33;Apartment
Apartamento;Tijuca;3;2;1;110;1900.0;1027.0;0.0;2927.0;17.27;26.61;Apartment
Quitinete;Copacabana;0;0;0;15;1000.0;690.0;0.0;1690.0;66.67;112.67;Others
Loja Shopping/ Ct Comercial;Ipanema;0;1;0;90;157500.0;2000.0;400.0;159900.0;1750.0;1776.67;Others
Apartamento;Flamengo;4;1;1;270;8000.0;1550.0;660.0;10210.0;29.63;37.81;Apartment
Apartamento;Recreio dos Bandeirantes;3;1;3;91;2100.0;473.0;0.0;2573.0;23.08;28.27;Apartment
Apartamento;São Conrado;2;2;1;100;10000.0;2100.0;482.0;12582.0;100.0;125.82;Apartment
Apartamento;Leme;3;0;1;124;3000.0;1000.0;264.0;4264.0;24.19;34.39;Apartment
Conjunto Comercial/Sala;Barra da Tijuca;0;6;0;293;16200.0;5900.0;1200.0;23300.0;55.29;79.52;Others
Quitinete;Flamengo;1;0;0;28;1300.0;365.0;0.0;1665.0;46.43;59.46;Others
Conjunto Comercial/Sala;Centro;0;0;0;252;11720.0;5259.0;0.0;16979.0;46.51;67.38;Others
Conjunto Comercial/Sala;Centro;0;0;0;461;25000.0;4791.0;1611.0;31402.0;54.23;68.12;Others
Galpão/Depósito/Armazém;Penha Circular;0;0;0;350;6000.0;0.0;0.0;6000.0;17.14;17.14;Others
Apartamento;Estácio;1;1;0;50;1200.0;240.0;15.0;1455.0;24.0;29.1;Apartment
Apartamento;Leme;2;0;0;75;2700.0;878.0;0.0;3578.0;36.0;47.71;Apartment
Apartamento;Barra da Tijuca;3;2;1;223;7900.0;2300.0;557.0;10757.0;35.43;48.24;Apartment
Flat;Copacabana;1;0;0;65;6000.0;1800.0;1835.0;9635.0;92.31;148.23;Others
Prédio Inteiro;Bonsucesso;0;0;0;950;8000.0;0.0;1900.0;9900.0;8.42;10.42;Others
Casa de Vila;Cosme Velho;5;3;0;900;15000.0;0.0;5000.0;20000.0;16.67;22.22;House
Apartamento;Botafogo;3;1;1;101;5100.0;1310.0;256.0;6666.0;50.5;66.0;Apartment
Apartamento;Barra da Tijuca;3;1;1;90;2500.0;1300.0;98.0;3898.0;27.78;43.31;Apartment
Casa de Vila;Botafogo;3;0;0;90;2750.0;20.0;110.0;2880.0;30.56;32.0;House
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;1268;114000.0;0.0;0.0;114000.0;89.91;89.91;Others
Loja Shopping/ Ct Comercial;Gávea;0;1;0;45;3800.0;2000.0;0.0;5800.0;84.44;128.89;Others
Conjunto Comercial/Sala;Centro;0;0;0;200;2500.0;2320.0;478.0;5298.0;12.5;26.49;Others
Casa;Urca;4;1;2;320;20000.0;0.0;423.0;20423.0;62.5;63.82;House
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;38;2100.0;1300.0;300.0;3700.0;55.26;97.37;Others
Apartamento;Campo Grande;2;0;1;68;1100.0;456.0;0.0;1556.0;16.18;22.88;Apartment
Apartamento;Barra da Tijuca;2;1;1;110;4500.0;0.0;0.0;4500.0;40.91;40.91;Apartment
Conjunto Comercial/Sala;Jardim Botânico;0;1;0;30;2400.0;760.0;144.0;3304.0;80.0;110.13;Others
Apartamento;Recreio dos Bandeirantes;4;3;3;190;3400.0;800.0;0.0;4200.0;17.89;22.11;Apartment
Apartamento;Laranjeiras;3;1;0;100;3800.0;950.0;0.0;4750.0;38.0;47.5;Apartment
Apartamento;Recreio dos Bandeirantes;3;2;1;85;1600.0;900.0;159.0;2659.0;18.82;31.28;Apartment
Casa Comercial;Botafogo;0;0;0;500;17900.0;0.0;0.0;17900.0;35.8;35.8;Others
Loja/Salão;Centro;0;0;0;360;20000.0;5100.0;0.0;25100.0;55.56;69.72;Others
Casa;Vila Valqueire;2;2;0;155;1200.0;0.0;0.0;1200.0;7.74;7.74;House
Apartamento;Centro;1;0;0;38;800.0;383.0;0.0;1183.0;21.05;31.13;Apartment
Casa de Condomínio;Guaratiba;3;3;2;100;1700.0;50.0;2.0;1752.0;17.0;17.52;House
Conjunto Comercial/Sala;Centro;0;0;0;29;1400.0;578.0;74.0;2052.0;48.28;70.76;Others
Apartamento;Ipanema;3;1;1;140;8000.0;1750.0;440.0;10190.0;57.14;72.79;Apartment
Apartamento;Ipanema;2;2;1;90;10300.0;4300.0;350.0;14950.0;114.44;166.11;Apartment
Conjunto Comercial/Sala;Cidade Nova;0;7;0;1101;66060.0;24937.0;2598.0;93595.0;60.0;85.01;Others
Conjunto Comercial/Sala;Cidade Nova;0;20;0;2400;168000.0;40800.0;5184.0;213984.0;70.0;89.16;Others
Apartamento;Ipanema;2;2;1;75;5500.0;2700.0;290.0;8490.0;73.33;113.2;Apartment
Apartamento;Barra da Tijuca;3;2;1;86;2500.0;1100.0;269.0;3869.0;29.07;44.99;Apartment
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;89;4500.0;1146.0;748.0;6394.0;50.56;71.84;Others
Apartamento;Copacabana;3;1;0;140;3700.0;1424.0;329.0;5453.0;26.43;38.95;Apartment
Apartamento;Jardim Carioca;3;2;1;110;2300.0;616.0;150.0;3066.0;20.91;27.87;Apartment
Conjunto Comercial/Sala;Flamengo;0;16;0;826;148612.0;21000.0;2543.0;172155.0;179.92;208.42;Others
Quitinete;Botafogo;1;0;0;22;1200.0;270.0;0.0;1470.0;54.55;66.82;Others
Apartamento;Ipanema;4;2;2;350;19000.0;2380.0;525.0;21905.0;54.29;62.59;Apartment
Apartamento;Barra da Tijuca;1;1;0;79;1900.0;2127.0;239.0;4266.0;24.05;54.0;Apartment
Apartamento;Copacabana;1;1;1;41;2500.0;554.0;67.0;3121.0;60.98;76.12;Apartment
Conjunto Comercial/Sala;Barra da Tijuca;0;42;0;1072;64000.0;20399.0;6108.0;90507.0;59.7;84.43;Others
Apartamento;Pechincha;3;2;2;152;1900.0;1151.0;1992.0;5043.0;12.5;33.18;Apartment
Apartamento;Barra da Tijuca;3;2;1;115;3700.0;1350.0;413.0;5463.0;32.17;47.5;Apartment
Casa de Condomínio;Barra da Tijuca;6;2;2;600;10000.0;1850.0;1040.0;12890.0;16.67;21.48;House
Casa Comercial;Glória;0;0;0;271;32560.0;5699.0;407.0;38666.0;120.15;142.68;Others
Loja Shopping/ Ct Comercial;Gávea;0;0;0;50;3000.0;2200.0;904.0;6104.0;60.0;122.08;Others
Apartamento;Copacabana;1;0;0;35;1900.0;481.0;0.0;2381.0;54.29;68.03;Apartment
Apartamento;Lagoa;2;1;1;94;3200.0;850.0;267.0;4317.0;34.04;45.93;Apartment
Apartamento;Freguesia (Jacarepaguá);3;2;3;116;1700.0;1120.0;212.0;3032.0;14.66;26.14;Apartment
Casa de Condomínio;Barra da Tijuca;5;0;5;577;22000.0;1680.0;14735.0;38415.0;38.13;66.58;House
Apartamento;São Conrado;2;1;1;75;2200.0;1200.0;220.0;3620.0;29.33;48.27;Apartment
Apartamento;Tijuca;2;1;0;75;1500.0;638.0;0.0;2138.0;20.0;28.51;Apartment
Casa de Condomínio;Leblon;4;2;4;500;25000.0;2900.0;1962.0;29862.0;50.0;59.72;House
Apartamento;Laranjeiras;4;1;1;170;5000.0;1490.0;237.0;6727.0;29.41;39.57;Apartment
Apartamento;Barra da Tijuca;3;2;1;127;5900.0;2460.0;789.0;9149.0;46.46;72.04;Apartment
Apartamento;Pechincha;2;1;0;96;1500.0;500.0;814.0;2814.0;15.62;29.31;Apartment
Apartamento;Ipanema;2;0;0;70;2900.0;900.0;150.0;3950.0;41.43;56.43;Apartment
Apartamento;São Conrado;2;1;1;85;3300.0;1350.0;260.0;4910.0;38.82;57.76;Apartment
Apartamento;Barra da Tijuca;5;3;3;436;15000.0;1700.0;11900.0;28600.0;34.4;65.6;Apartment
Apartamento;Taquara;3;1;1;71;1600.0;500.0;0.0;2100.0;22.54;29.58;Apartment
Conjunto Comercial/Sala;Centro;0;0;0;315;15750.0;4902.0;1562.0;22214.0;50.0;70.52;Others
Apartamento;Barra da Tijuca;1;0;1;72;1500.0;1050.0;230.0;2780.0;20.83;38.61;Apartment
Apartamento;Copacabana;1;1;0;60;2900.0;1200.0;0.0;4100.0;48.33;68.33;Apartment
Apartamento;Tijuca;3;2;1;85;1800.0;757.0;65.0;2622.0;21.18;30.85;Apartment
Apartamento;São Conrado;4;3;2;192;5500.0;3525.0;11662.0;20687.0;28.65;107.74;Apartment
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;0;0;23;1200.0;256.0;0.0;1456.0;52.17;63.3;Others
Apartamento;Leme;2;1;1;75;6000.0;0.0;0.0;6000.0;80.0;80.0;Apartment
Loja/Salão;Campo Grande;0;0;0;400;15000.0;0.0;0.0;15000.0;37.5;37.5;Others
Apartamento;Itanhangá;2;1;0;65;1000.0;490.0;10.0;1500.0;15.38;23.08;Apartment
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;21;800.0;350.0;63.0;1213.0;38.1;57.76;Others
Conjunto Comercial/Sala;Centro;0;0;0;30;700.0;560.0;83.0;1343.0;23.33;44.77;Others
Apartamento;Camorim;2;1;0;55;1500.0;42927.0;5140.0;49567.0;27.27;901.22;Apartment
Apartamento;Botafogo;3;1;1;101;5100.0;1300.0;270.0;6670.0;50.5;66.04;Apartment
Apartamento;Barra da Tijuca;3;3;3;220;6200.0;2220.0;500.0;8920.0;28.18;40.55;Apartment
Apartamento;Laranjeiras;3;1;1;116;3800.0;975.0;212.0;4987.0;32.76;42.99;Apartment
Conjunto Comercial/Sala;Barra da Tijuca;0;52;0;1765;100000.0;67000.0;10000.0;177000.0;56.66;100.28;Others
Apartamento;Ipanema;3;3;1;306;18000.0;3227.0;1400.0;22627.0;58.82;73.94;Apartment
Apartamento;São Conrado;3;1;1;166;4500.0;2212.0;0.0;6712.0;27.11;40.43;Apartment
Conjunto Comercial/Sala;Leblon;0;4;0;217;47240.0;8415.0;0.0;55655.0;217.7;256.47;Others
Apartamento;Freguesia (Ilha do Governador);1;0;1;70;1500.0;150.0;0.0;1650.0;21.43;23.57;Apartment
Loja Shopping/ Ct Comercial;Campo Grande;0;0;0;60;3500.0;0.0;0.0;3500.0;58.33;58.33;Others
Apartamento;Leblon;4;2;1;210;10000.0;1780.0;700.0;12480.0;47.62;59.43;Apartment
Apartamento;Ipanema;3;1;2;250;11000.0;3100.0;1000.0;15100.0;44.0;60.4;Apartment
Apartamento;Barra da Tijuca;3;3;3;150;5100.0;1100.0;537.0;6737.0;34.0;44.91;Apartment
Apartamento;Ipanema;1;0;0;36;1500.0;642.0;0.0;2142.0;41.67;59.5;Apartment
Apartamento;Leblon;4;2;2;150;12490.0;2300.0;560.0;15350.0;83.27;102.33;Apartment
Conjunto Comercial/Sala;Jardim Botânico;0;0;0;25;1500.0;1055.0;184.0;2739.0;60.0;109.56;Others
Apartamento;Copacabana;2;1;1;148;4600.0;700.0;0.0;5300.0;31.08;35.81;Apartment
Apartamento;Santa Teresa;2;0;0;50;1850.0;290.0;0.0;2140.0;37.0;42.8;Apartment
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;2200.0;698.0;75.0;2973.0;61.11;82.58;Others
Casa de Condomínio;Barra da Tijuca;5;8;5;1000;40000.0;0.0;0.0;40000.0;40.0;40.0;House
Apartamento;Pechincha;2;1;0;59;950.0;365.0;36.0;1351.0;16.1;22.9;Apartment
Galpão/Depósito/Armazém;Bonsucesso;0;0;0;426;8000.0;0.0;823.0;8823.0;18.78;20.71;Others
Apartamento;Recreio dos Bandeirantes;3;2;1;105;2300.0;842.0;0.0;3142.0;21.9;29.92;Apartment
Loja/Salão;Copacabana;0;0;0;500;20000.0;3000.0;0.0;23000.0;40.0;46.0;Others
Apartamento;Leblon;2;1;2;120;10000.0;1271.0;290.0;11561.0;83.33;96.34;Apartment
Apartamento;Copacabana;2;0;0;76;3500.0;800.0;0.0;4300.0;46.05;56.58;Apartment
Apartamento;Copacabana;1;0;0;51;1600.0;550.0;75.0;2225.0;31.37;43.63;Apartment
Apartamento;Flamengo;2;1;1;88;2800.0;700.0;0.0;3500.0;31.82;39.77;Apartment
Apartamento;Santa Teresa;1;0;0;36;1300.0;180.0;14.0;1494.0;36.11;41.5;Apartment
Conjunto Comercial/Sala;Centro;0;0;0;31;1300.0;596.0;83.0;1979.0;41.94;63.84;Others
Conjunto Comercial/Sala;Humaitá;0;8;0;696;90480.0;0.0;0.0;90480.0;130.0;130.0;Others
Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1280.0;390.0;4570.0;24.17;38.08;Apartment
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;24;600.0;433.0;53.0;1086.0;25.0;45.25;Others
Apartamento;Botafogo;7;2;4;256;12000.0;2200.0;255.0;14455.0;46.88;56.46;Apartment
Apartamento;Leblon;2;2;2;162;10000.0;3250.0;6400.0;19650.0;61.73;121.3;Apartment
Galpão/Depósito/Armazém;Cordovil;0;0;0;2000;12000.0;0.0;0.0;12000.0;6.0;6.0;Others
Apartamento;Recreio dos Bandeirantes;3;0;1;102;2500.0;895.0;180.0;3575.0;24.51;35.05;Apartment
Apartamento;Flamengo;5;1;1;240;6000.0;2200.0;701.0;8901.0;25.0;37.09;Apartment
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;16;1350.0;662.0;170.0;2182.0;84.38;136.38;Others
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;24;700.0;280.0;27.0;1007.0;29.17;41.96;Others
Apartamento;Maracanã;2;1;1;83;2800.0;730.0;108.0;3638.0;33.73;43.83;Apartment
Apartamento;Leblon;3;2;1;179;5000.0;3990.0;0.0;8990.0;27.93;50.22;Apartment
Conjunto Comercial/Sala;Caju;0;0;0;10660;1279200.0;0.0;0.0;1279200.0;120.0;120.0;Others
Apartamento;Barra da Tijuca;3;2;1;120;4800.0;2600.0;500.0;7900.0;40.0;65.83;Apartment
Apartamento;Barra da Tijuca;4;3;4;300;12000.0;4000.0;815.0;16815.0;40.0;56.05;Apartment
Apartamento;Leblon;4;2;2;250;17000.0;5000.0;620.0;22620.0;68.0;90.48;Apartment
Apartamento;Copacabana;1;0;0;50;2500.0;450.0;0.0;2950.0;50.0;59.0;Apartment
Apartamento;Barra da Tijuca;2;1;1;63;2700.0;1250.0;350.0;4300.0;42.86;68.25;Apartment
Apartamento;Barra da Tijuca;2;2;1;105;4500.0;1850.0;667.0;7017.0;42.86;66.83;Apartment
Apartamento;Vila Isabel;2;1;0;65;1550.0;340.0;21.0;1911.0;23.85;29.4;Apartment
Apartamento;Botafogo;2;1;1;90;4500.0;940.0;1894.0;7334.0;50.0;81.49;Apartment
Conjunto Comercial/Sala;Copacabana;0;0;0;35;2000.0;800.0;186.0;2986.0;57.14;85.31;Others
Casa Comercial;Humaitá;1;0;0;200;16000.0;0.0;12000.0;28000.0;80.0;140.0;Others
Apartamento;Barra da Tijuca;3;3;3;160;8500.0;2300.0;350.0;11150.0;53.12;69.69;Apartment
Apartamento;Barra da Tijuca;4;3;3;245;14000.0;4000.0;0.0;18000.0;57.14;73.47;Apartment
Apartamento;Lagoa;2;1;1;82;3000.0;1000.0;3400.0;7400.0;36.59;90.24;Apartment
Casa de Condomínio;Barra da Tijuca;4;3;2;434;7400.0;2695.0;12115.0;22210.0;17.05;51.18;House
Loja/Salão;Madureira;0;0;0;230;2000.0;0.0;0.0;2000.0;8.7;8.7;Others
Quitinete;Copacabana;1;0;0;24;1300.0;500.0;0.0;1800.0;54.17;75.0;Others
Apartamento;Barra da Tijuca;3;2;1;110;4500.0;1100.0;550.0;6150.0;40.91;55.91;Apartment
Quitinete;Copacabana;1;0;0;30;1500.0;551.0;30.0;2081.0;50.0;69.37;Others
Box/Garagem;Centro;0;0;0;0;450.0;0.0;89.0;539.0;inf;inf;Others
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;28;800.0;700.0;0.0;1500.0;28.57;53.57;Others
Apartamento;Copacabana;2;0;0;72;2100.0;1250.0;140.0;3490.0;29.17;48.47;Apartment
Conjunto Comercial/Sala;Centro;0;0;0;2750;165000.0;54422.0;14437.0;233859.0;60.0;85.04;Others
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;479;10000.0;2700.0;300.0;13000.0;20.88;27.14;House
Apartamento;Barra da Tijuca;4;3;4;296;9000.0;4500.0;8124.0;21624.0;30.41;73.05;Apartment
Loja/Salão;Tijuca;0;0;0;30;1100.0;150.0;0.0;1250.0;36.67;41.67;Others
Conjunto Comercial/Sala;Centro;0;0;0;95;550.0;220.0;45.0;815.0;5.79;8.58;Others
Galpão/Depósito/Armazém;Penha Circular;0;0;0;380;4000.0;0.0;0.0;4000.0;10.53;10.53;Others
Loja Shopping/ Ct Comercial;Centro;0;0;0;79;18000.0;0.0;953.0;18953.0;227.85;239.91;Others
Apartamento;Barra da Tijuca;2;1;1;70;2400.0;1100.0;130.0;3630.0;34.29;51.86;Apartment
Apartamento;Leblon;4;2;1;352;10000.0;3340.0;1327.0;14667.0;28.41;41.67;Apartment
Apartamento;Lagoa;4;3;3;270;16000.0;3800.0;1400.0;21200.0;59.26;78.52;Apartment
Apartamento;Magalhães Bastos;2;1;0;70;900.0;400.0;0.0;1300.0;12.86;18.57;Apartment
Loja/Salão;Cachambi;0;0;0;20;750.0;0.0;0.0;750.0;37.5;37.5;Others
Apartamento;Méier;3;1;2;89;1100.0;740.0;109.0;1949.0;12.36;21.9;Apartment
Apartamento;Glória;1;0;1;35;2500.0;520.0;25.0;3045.0;71.43;87.0;Apartment
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;31;800.0;389.0;56.0;1245.0;25.81;40.16;Others
Apartamento;Vila Isabel;2;0;0;77;1400.0;650.0;400.0;2450.0;18.18;31.82;Apartment
Galpão/Depósito/Armazém;Ramos;0;0;0;1200;18000.0;0.0;0.0;18000.0;15.0;15.0;Others
Conjunto Comercial/Sala;Leblon;0;1;0;30;3500.0;1043.0;1153.0;5696.0;116.67;189.87;Others
Apartamento;Ipanema;4;2;1;260;14700.0;3600.0;0.0;18300.0;56.54;70.38;Apartment
Apartamento;Copacabana;2;0;0;110;3000.0;800.0;159.0;3959.0;27.27;35.99;Apartment
Casa de Condomínio;Pechincha;3;1;2;80;1900.0;0.0;0.0;1900.0;23.75;23.75;House
Apartamento;Barra da Tijuca;3;2;1;125;4500.0;1753.0;299.0;6552.0;36.0;52.42;Apartment
Apartamento;Tijuca;2;1;0;65;1600.0;320.0;0.0;1920.0;24.62;29.54;Apartment
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1200.0;1192.0;0.0;2392.0;33.33;66.44;Others
Apartamento;Barra da Tijuca;2;1;1;85;1800.0;1297.0;107.0;3204.0;21.18;37.69;Apartment
Apartamento;Ipanema;2;0;0;70;3700.0;680.0;0.0;4380.0;52.86;62.57;Apartment
Casa;Santa Teresa;5;4;0;380;8000.0;0.0;269.0;8269.0;21.05;21.76;House
Apartamento;Flamengo;2;1;1;99;2750.0;1400.0;150.0;4300.0;27.78;43.43;Apartment
Apartamento;Catete;2;0;0;70;1750.0;750.0;80.0;2580.0;25.0;36.86;Apartment
Apartamento;Barra da Tijuca;1;1;0;57;1900.0;1500.0;310.0;3710.0;33.33;65.09;Apartment
Apartamento;Campo Grande;2;0;0;74;800.0;0.0;0.0;800.0;10.81;10.81;Apartment
Apartamento;Botafogo;2;1;1;83;3300.0;1094.0;255.0;4649.0;39.76;56.01;Apartment
Casa;Barra da Tijuca;5;3;5;776;20000.0;2130.0;20000.0;42130.0;25.77;54.29;House
Apartamento;Copacabana;3;1;0;140;3700.0;1350.0;329.0;5379.0;26.43;38.42;Apartment
Prédio Inteiro;Centro;0;0;0;860;9800.0;0.0;0.0;9800.0;11.4;11.4;Others
Apartamento;Lagoa;4;3;1;240;7300.0;2700.0;800.0;10800.0;30.42;45.0;Apartment
Galpão/Depósito/Armazém;Pavuna;0;20;0;2790;40000.0;0.0;4245.0;44245.0;14.34;15.86;Others
Casa;Barra da Tijuca;4;3;4;700;16000.0;2140.0;1700.0;19840.0;22.86;28.34;House
Apartamento;Barra da Tijuca;1;1;1;70;2100.0;1136.0;260.0;3496.0;30.0;49.94;Apartment
Apartamento;Barra da Tijuca;3;2;1;90;3000.0;1150.0;211.0;4361.0;33.33;48.46;Apartment
Conjunto Comercial/Sala;Centro;0;0;0;520;33800.0;6000.0;0.0;39800.0;65.0;76.54;Others
Apartamento;Copacabana;1;0;0;44;1600.0;424.0;24.0;2048.0;36.36;46.55;Apartment
Apartamento;Ipanema;3;1;1;177;10000.0;4600.0;0.0;14600.0;56.5;82.49;Apartment
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;110;1000.0;2000.0;0.0;3000.0;9.09;27.27;Others
Apartamento;Bonsucesso;2;0;0;70;1000.0;465.0;0.0;1465.0;14.29;20.93;Apartment
Conjunto Comercial/Sala;Centro;0;0;0;34;500.0;830.0;93.0;1423.0;14.71;41.85;Others
Apartamento;Laranjeiras;3;1;0;119;3000.0;1050.0;185.0;4235.0;25.21;35.59;Apartment
Apartamento;Flamengo;4;1;1;220;5300.0;1305.0;315.0;6920.0;24.09;31.45;Apartment
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;27;900.0;700.0;53.0;1653.0;33.33;61.22;Others
Apartamento;Catete;2;1;1;75;2300.0;725.0;115.0;3140.0;30.67;41.87;Apartment
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;31;1200.0;645.0;147.0;1992.0;38.71;64.26;Others
Conjunto Comercial/Sala;Barra da Tijuca;0;5;0;240;14000.0;5053.0;19089.0;38142.0;58.33;158.93;Others
Apartamento;Barra da Tijuca;2;1;1;64;2000.0;1023.0;174.0;3197.0;31.25;49.95;Apartment
Apartamento;Leblon;2;2;1;117;7000.0;2750.0;0.0;9750.0;59.83;83.33;Apartment
Quitinete;Flamengo;1;0;0;23;1300.0;420.0;25.0;1745.0;56.52;75.87;Others
Apartamento;Recreio dos Bandeirantes;2;1;1;80;1800.0;890.0;129.0;2819.0;22.5;35.24;Apartment
Apartamento;Madureira;3;1;1;60;1200.0;460.0;0.0;1660.0;20.0;27.67;Apartment
